1   93.8424
2   93.9186
3   93.9959
4   94.0735
5   94.151
6   94.2281
7   94.3046
8   94.3803
9   94.4552
10  94.5293
11  94.6024
12  94.6745
13  100.842 (verified twice)
14  100.804
15  100.752
16  100.734
17  100.703
18  107.124









